ID,predict
a01738,0.030876
a30361,0.030876
a28314,0.030876
a25659,0.030876
a15490,0.030876
a23480,0.030876
a29488,0.030876
a20414,0.030876
a10443,0.030876
a01732,0.030876
a08388,0.030876
a22300,0.030876
a01199,0.030876
a30711,0.030876
a11456,0.030876
a26028,0.030876
a12144,0.030876
a03491,0.030876
a05667,0.030876
a20027,0.030876
a27644,0.030876
a13844,0.030876
a25101,0.030876
a18831,0.030876
a10998,0.030876
a14615,0.030876
a07146,0.030876
a29282,0.030876
a20709,0.030876
a20851,0.030876
a12177,0.030876
a23237,0.030876
a07440,0.030876
a29937,0.030876
a08314,0.030876
a27919,0.030876
a14572,0.030876
a16963,0.030876
a18285,0.030876
a24636,0.030876
a06888,0.030876
a27986,0.030876
a26861,0.030876
a22878,0.030876
a02777,0.030876
a27018,0.030876
a19343,0.030876
a13591,0.030876
a00096,0.030876
a25707,0.030876
a02912,0.030876
a01898,0.030876
a09541,0.030876
a27335,0.030876
a16352,0.030876
a11161,0.030876
a27870,0.030876
a08304,0.030876
a14187,0.030876
a31159,0.030876
a21534,0.030876
a27302,0.030876
a03962,0.030876
a26112,0.030876
a13527,0.030876
a20572,0.030876
a06092,0.030876
a19219,0.030876
a15608,0.030876
a14755,0.030876
a21351,0.030876
a07981,0.030876
a29664,0.030876
a23499,0.030876
a12811,0.030876
a31078,0.030876
a01660,0.030876
a16259,0.030876
a03094,0.030876
a09765,0.030876
a05928,0.030876
a13367,0.030876
a22243,0.030876
a21608,0.030876
a01464,0.030876
a27576,0.030876
a09265,0.030876
a31449,0.030876
a28189,0.030876
a19587,0.030876
a24220,0.030876
a15467,0.030876
a08377,0.030876
a24892,0.030876
a08853,0.030876
a15468,0.030876
a19757,0.030876
a19109,0.030876
a31093,0.030876
a11779,0.030876
a22718,0.030876
a15624,0.030876
a04305,0.030876
a20250,0.030876
a26979,0.030876
a19571,0.030876
a14713,0.030876
a06974,0.030876
a15867,0.030876
a22447,0.030876
a29095,0.030876
a17955,0.030876
a13626,0.030876
a00987,0.030876
a09849,0.030876
a22971,0.030876
a25889,0.030876
a27236,0.030876
a07950,0.030876
a23305,0.030876
a19661,0.030876
a15400,0.030876
a26451,0.030876
a07105,0.030876
a21099,0.030876
a26718,0.030876
a03025,0.030876
a03861,0.030876
a29346,0.030876
a21409,0.030876
a15205,0.030876
a21403,0.030876
a30010,0.030876
a05714,0.030876
a02965,0.030876
a24585,0.030876
a03730,0.030876
a16802,0.030876
a07578,0.030876
a18217,0.030876
a07661,0.030876
a06827,0.030876
a11695,0.030876
a10400,0.030876
a26243,0.030876
a04251,0.030876
a28352,0.030876
a15072,0.030876
a23426,0.030876
a10803,0.030876
a20418,0.030876
a26962,0.030876
a30508,0.030876
a17972,0.030876
a06527,0.030876
a11667,0.030876
a14868,0.030876
a30655,0.030876
a16842,0.030876
a08138,0.030876
a06091,0.030876
a05228,0.030876
a18137,0.030876
a24343,0.030876
a00153,0.030876
a02916,0.030876
a00732,0.030876
a09115,0.030876
a04600,0.030876
a21540,0.030876
a29949,0.030876
a21577,0.030876
a22202,0.030876
a13961,0.030876
a29256,0.030876
a16369,0.030876
a17476,0.030876
a11713,0.030876
a02000,0.030876
a30996,0.030876
a28573,0.030876
a20277,0.030876
a13083,0.030876
a03819,0.030876
a08939,0.030876
a26334,0.030876
a07143,0.030876
a02986,0.030876
a07179,0.030876
a00218,0.030876
a08119,0.030876
a16591,0.030876
a15650,0.030876
a24691,0.030876
a17444,0.030876
a00994,0.030876
a30330,0.030876
a13019,0.030876
a12295,0.030876
a19379,0.030876
a08812,0.030876
a18067,0.030876
a16738,0.030876
a25387,0.030876
a15510,0.030876
a03063,0.030876
a20161,0.030876
a26650,0.030876
a13497,0.030876
a13465,0.030876
a30729,0.030876
a01420,0.030876
a19115,0.030876
a10371,0.030876
a01517,0.030876
a18922,0.030876
a10773,0.030876
a13187,0.030876
a21855,0.030876
a13076,0.030876
a03144,0.030876
a26361,0.030876
a31248,0.030876
a00269,0.030876
a06321,0.030876
a26672,0.030876
a03270,0.030876
a11466,0.030876
a26751,0.030876
a22650,0.030876
a07416,0.030876
a23965,0.030876
a07445,0.030876
a22969,0.030876
a18884,0.030876
a26834,0.030876
a10100,0.030876
a05944,0.030876
a21743,0.030876
a10469,0.030876
a11973,0.030876
a12394,0.030876
a05342,0.030876
a25825,0.030876
a11543,0.030876
a30974,0.030876
a28174,0.030876
a02515,0.030876
a04316,0.030876
a17503,0.030876
a11249,0.030876
a05289,0.030876
a13926,0.030876
a18425,0.030876
a08229,0.030876
a21129,0.030876
a11868,0.030876
a18879,0.030876
a22667,0.030876
a00550,0.030876
a18158,0.030876
a08443,0.030876
a13064,0.030876
a30304,0.030876
a31373,0.030876
a31411,0.030876
a04418,0.030876
a26665,0.030876
a24266,0.030876
a31475,0.030876
a06366,0.030876
a04229,0.030876
a08979,0.030876
a29990,0.030876
a28003,0.030876
a02817,0.030876
a28452,0.030876
a17668,0.030876
a12543,0.030876
a02591,0.030876
a20157,0.030876
a18590,0.030876
a07753,0.030876
a26611,0.030876
a22199,0.030876
a24975,0.030876
a09417,0.030876
a23818,0.030876
a06183,0.030876
a01378,0.030876
a18399,0.030876
a06729,0.030876
a09521,0.030876
a18717,0.030876
a21337,0.030876
a11866,0.030876
a13969,0.030876
a23544,0.030876
a13556,0.030876
a24411,0.030876
a29565,0.030876
a18065,0.030876
a29666,0.030876
a25489,0.030876
a24890,0.030876
a04389,0.030876
a07427,0.030876
a11744,0.030876
a01869,0.030876
a28929,0.030876
a01263,0.030876
a22773,0.030876
a10808,0.030876
a21583,0.030876
a16841,0.030876
a30112,0.030876
a04994,0.030876
a04442,0.030876
a03051,0.030876
a22481,0.030876
a28488,0.030876
a21000,0.030876
a16723,0.030876
a19793,0.030876
a30883,0.030876
a22264,0.030876
a01932,0.030876
a00996,0.030876
a17887,0.030876
a11680,0.030876
a01657,0.030876
a22141,0.030876
a26040,0.030876
a27052,0.030876
a29853,0.030876
a11381,0.030876
a11883,0.030876
a05652,0.030876
a17274,0.030876
a20584,0.030876
a07203,0.030876
a27866,0.030876
a06490,0.030876
a13772,0.030876
a31177,0.030876
a00563,0.030876
a08752,0.030876
a02883,0.030876
a27694,0.030876
a11183,0.030876
a29849,0.030876
a31163,0.030876
a25830,0.030876
a21117,0.030876
a16107,0.030876
a24013,0.030876
a01747,0.030876
a03798,0.030876
a07965,0.030876
a10680,0.030876
a22827,0.030876
a20101,0.030876
a21927,0.030876
a09136,0.030876
a08153,0.030876
a09129,0.030876
a15745,0.030876
a18750,0.030876
a02140,0.030876
a31457,0.030876
a18833,0.030876
a17425,0.030876
a23562,0.030876
a20257,0.030876
a06170,0.030876
a17761,0.030876
a15680,0.030876
a29722,0.030876
a27395,0.030876
a25618,0.030876
a10175,0.030876
a08791,0.030876
a17513,0.030876
a25422,0.030876
a13414,0.030876
a29975,0.030876
a09031,0.030876
a29402,0.030876
a12399,0.030876
a31377,0.030876
a08049,0.030876
a17389,0.030876
a30337,0.030876
a21469,0.030876
a19053,0.030876
a26513,0.030876
a06976,0.030876
a26730,0.030876
a15021,0.030876
a27134,0.030876
a22610,0.030876
a21794,0.030876
a31086,0.030876
a00450,0.030876
a24010,0.030876
a29467,0.030876
a06452,0.030876
a18572,0.030876
a17497,0.030876
a21029,0.030876
a03419,0.030876
a26420,0.030876
a31021,0.030876
a07793,0.030876
a21338,0.030876
a15811,0.030876
a09187,0.030876
a17412,0.030876
a25969,0.030876
a14112,0.030876
a30956,0.030876
a23130,0.030876
a30118,0.030876
a07057,0.030876
a28614,0.030876
a23537,0.030876
a16393,0.030876
a22496,0.030876
a14047,0.030876
a20749,0.030876
a10653,0.030876
a22662,0.030876
a14611,0.030876
a03672,0.030876
a14192,0.030876
a07674,0.030876
a05264,0.030876
a15179,0.030876
a19912,0.030876
a10541,0.030876
a02381,0.030876
a12923,0.030876
a27779,0.030876
a06678,0.030876
a15041,0.030876
a13033,0.030876
a23413,0.030876
a23132,0.030876
a13603,0.030876
a08906,0.030876
a16264,0.030876
a22258,0.030876
a16706,0.030876
a23757,0.030876
a20859,0.030876
a16421,0.030876
a01767,0.030876
a25547,0.030876
a06292,0.030876
a21765,0.030876
a18659,0.030876
a14447,0.030876
a09231,0.030876
a24971,0.030876
a31340,0.030876
a25518,0.030876
a04096,0.030876
a20815,0.030876
a23917,0.030876
a07315,0.030876
a11981,0.030876
a01380,0.030876
a01183,0.030876
a20297,0.030876
a17688,0.030876
a22162,0.030876
a25620,0.030876
a26262,0.030876
a15945,0.030876
a05019,0.030876
a26673,0.030876
a18852,0.030876
a15369,0.030876
a00718,0.030876
a20536,0.030876
a00501,0.030876
a24166,0.030876
a05188,0.030876
a02885,0.030876
a04542,0.030876
a27775,0.030876
a14104,0.030876
a16058,0.030876
a08418,0.030876
a05945,0.030876
a31015,0.030876
a09826,0.030876
a08411,0.030876
a28398,0.030876
a19414,0.030876
a09293,0.030876
a25459,0.030876
a27604,0.030876
a10727,0.030876
a23276,0.030876
a05519,0.030876
a16827,0.030876
a15175,0.030876
a01524,0.030876
a30183,0.030876
a23409,0.030876
a06564,0.030876
a00130,0.030876
a21586,0.030876
a16915,0.030876
a11160,0.030876
a03828,0.030876
a22244,0.030876
a09064,0.030876
a22942,0.030876
a02457,0.030876
a22035,0.030876
a31207,0.030876
a26331,0.030876
a12270,0.030876
a25309,0.030876
a04985,0.030876
a26910,0.030876
a01473,0.030876
a06524,0.030876
a24057,0.030876
a28930,0.030876
a03580,0.030876
a24597,0.030876
a07953,0.030876
a30873,0.030876
a20187,0.030876
a16105,0.030876
a01860,0.030876
a16941,0.030876
a17715,0.030876
a01445,0.030876
a26960,0.030876
a16299,0.030876
a17486,0.030876
a02784,0.030876
a30087,0.030876
a20914,0.030876
a01451,0.030876
a13305,0.030876
a26950,0.030876
a08580,0.030876
a09193,0.030876
a30930,0.030876
a15847,0.030876
a16583,0.030876
a00607,0.030876
a28112,0.030876
a25803,0.030876
a23432,0.030876
a08815,0.030876
a14498,0.030876
a18962,0.030876
a11793,0.030876
a13260,0.030876
a28280,0.030876
a21345,0.030876
a31026,0.030876
a05043,0.030876
a23967,0.030876
a17564,0.030876
a20904,0.030876
a24185,0.030876
a27205,0.030876
a00615,0.030876
a07976,0.030876
a05512,0.030876
a12260,0.030876
a26326,0.030876
a27920,0.030876
a15478,0.030876
a15417,0.030876
a19673,0.030876
a04314,0.030876
a19070,0.030876
a09314,0.030876
a18463,0.030876
a28296,0.030876
a03485,0.030876
a28068,0.030876
a24259,0.030876
a04782,0.030876
a11331,0.030876
a04345,0.030876
a15721,0.030876
a23285,0.030876
a13051,0.030876
a23293,0.030876
a11526,0.030876
a24483,0.030876
a29650,0.030876
a08053,0.030876
a24276,0.030876
a10523,0.030876
a23422,0.030876
a01286,0.030876
a19781,0.030876
a04221,0.030876
a23720,0.030876
a11224,0.030876
a28744,0.030876
a09701,0.030876
a26983,0.030876
a02165,0.030876
a17135,0.030876
a26438,0.030876
a09457,0.030876
a00059,0.030876
a06779,0.030876
a30550,0.030876
a04414,0.030876
a07194,0.030876
a28387,0.030876
a27678,0.030876
a00566,0.030876
a22352,0.030876
a05852,0.030876
a03643,0.030876
a22835,0.030876
a09054,0.030876
a24288,0.030876
a04244,0.030876
a24406,0.030876
a22741,0.030876
a10655,0.030876
a14194,0.030876
a23151,0.030876
a14306,0.030876
a01800,0.030876
a02366,0.030876
a16436,0.030876
a21506,0.030876
a29626,0.030876
a18209,0.030876
a05370,0.030876
a25705,0.030876
a25008,0.030876
a26482,0.030876
a00530,0.030876
a01520,0.030876
a03239,0.030876
a25495,0.030876
a04928,0.030876
a15101,0.030876
a03796,0.030876
a09367,0.030876
a21945,0.030876
a07535,0.030876
a16866,0.030876
a20961,0.030876
a06704,0.030876
a28302,0.030876
a03001,0.030876
a22117,0.030876
a04920,0.030876
a03648,0.030876
a14664,0.030876
a06282,0.030876
a12253,0.030876
a06078,0.030876
a16931,0.030876
a26733,0.030876
a07405,0.030876
a16007,0.030876
a11269,0.030876
a07137,0.030876
a30741,0.030876
a30627,0.030876
a06807,0.030876
a28403,0.030876
a07870,0.030876
a30619,0.030876
a29335,0.030876
a12408,0.030876
a14651,0.030876
a15079,0.030876
a29448,0.030876
a09301,0.030876
a11659,0.030876
a07733,0.030876
a21993,0.030876
a24106,0.030876
a18047,0.030876
a16772,0.030876
a09185,0.030876
a31153,0.030876
a20935,0.030876
a11483,0.030876
a10209,0.030876
a30993,0.030876
a20010,0.030876
a09474,0.030876
a07957,0.030876
a11613,0.030876
a05854,0.030876
a28416,0.030876
a28628,0.030876
a00636,0.030876
a21137,0.030876
a09450,0.030876
a26025,0.030876
a25260,0.030876
a22384,0.030876
a22090,0.030876
a25604,0.030876
a12463,0.030876
a15783,0.030876
a13960,0.030876
a17453,0.030876
a25743,0.030876
a10755,0.030876
a29188,0.030876
a17079,0.030876
a06689,0.030876
a21228,0.030876
a29001,0.030876
a15062,0.030876
a01403,0.030876
a22313,0.030876
a11783,0.030876
a03079,0.030876
a20828,0.030876
a26867,0.030876
a18278,0.030876
a08841,0.030876
a07697,0.030876
a30062,0.030876
a29850,0.030876
a20206,0.030876
a21699,0.030876
a07527,0.030876
a23548,0.030876
a25779,0.030876
a01786,0.030876
a04030,0.030876
a18670,0.030876
a18809,0.030876
a10196,0.030876
a05215,0.030876
a02745,0.030876
a06996,0.030876
a28285,0.030876
a22733,0.030876
a28123,0.030876
a23586,0.030876
a25288,0.030876
a21539,0.030876
a14158,0.030876
a15873,0.030876
a28594,0.030876
a03357,0.030876
a10837,0.030876
a28194,0.030876
a07243,0.030876
a19250,0.030876
a23543,0.030876
a16430,0.030876
a24668,0.030876
a10935,0.030876
a20423,0.030876
a24730,0.030876
a02846,0.030876
a18180,0.030876
a26969,0.030876
a19288,0.030876
a12500,0.030876
a24961,0.030876
a24092,0.030876
a30602,0.030876
a06560,0.030876
a26583,0.030876
a28508,0.030876
a04225,0.030876
a20341,0.030876
a14251,0.030876
a18755,0.030876
a12882,0.030876
a31254,0.030876
a05784,0.030876
a14257,0.030876
a12739,0.030876
a06997,0.030876
a05841,0.030876
a09882,0.030876
a18184,0.030876
a13875,0.030876
a20174,0.030876
a16607,0.030876
a09911,0.030876
a19256,0.030876
a12372,0.030876
a20448,0.030876
a05497,0.030876
a16307,0.030876
a07188,0.030876
a21208,0.030876
a08553,0.030876
a01375,0.030876
a02153,0.030876
a29733,0.030876
a11090,0.030876
a04759,0.030876
a04272,0.030876
a03900,0.030876
a27017,0.030876
a07840,0.030876
a20847,0.030876
a13780,0.030876
a04279,0.030876
a28527,0.030876
a22855,0.030876
a29908,0.030876
a01284,0.030876
a04678,0.030876
a24153,0.030876
a28200,0.030876
a30542,0.030876
a30950,0.030876
a23931,0.030876
a24319,0.030876
a16749,0.030876
a05869,0.030876
a05810,0.030876
a25656,0.030876
a20860,0.030876
a28506,0.030876
a01058,0.030876
a02076,0.030876
a03918,0.030876
a07256,0.030876
a12745,0.030876
a03890,0.030876
a13372,0.030876
a25107,0.030876
a01422,0.030876
a28042,0.030876
a17735,0.030876
a02597,0.030876
a31267,0.030876
a24939,0.030876
a05876,0.030876
a25194,0.030876
a29717,0.030876
a13692,0.030876
a02633,0.030876
a25573,0.030876
a28850,0.030876
a25901,0.030876
a05102,0.030876
a30410,0.030876
a20760,0.030876
a14795,0.030876
a19432,0.030876
a25625,0.030876
a15130,0.030876
a03629,0.030876
a26480,0.030876
a06261,0.030876
a25487,0.030876
a26080,0.030876
a02661,0.030876
a15921,0.030876
a08570,0.030876
a07648,0.030876
a18085,0.030876
a04059,0.030876
a24696,0.030876
a10775,0.030876
a06120,0.030876
a20900,0.030876
a19569,0.030876
a15420,0.030876
a20098,0.030876
a17852,0.030876
a28231,0.030876
a09559,0.030876
a08107,0.030876
a20781,0.030876
a24986,0.030876
a17692,0.030876
a23177,0.030876
a29714,0.030876
a10658,0.030876
a13140,0.030876
a04852,0.030876
a25080,0.030876
a23478,0.030876
a20301,0.030876
a28072,0.030876
a08339,0.030876
a03074,0.030876
a00063,0.030876
a19990,0.030876
a14650,0.030876
a31361,0.030876
a24296,0.030876
a22553,0.030876
a10306,0.030876
a19496,0.030876
a26247,0.030876
a10045,0.030876
a01050,0.030876
a30998,0.030876
a27903,0.030876
a25458,0.030876
a28208,0.030876
a19796,0.030876
a23865,0.030876
a27486,0.030876
a17523,0.030876
a13340,0.030876
a20263,0.030876
a12358,0.030876
a29599,0.030876
a06015,0.030876
a01414,0.030876
a09902,0.030876
a22841,0.030876
a13833,0.030876
a11118,0.030876
a04644,0.030876
a20719,0.030876
a13500,0.030876
a07067,0.030876
a11706,0.030876
a29293,0.030876
a19080,0.030876
a18310,0.030876
a17241,0.030876
a05477,0.030876
a13595,0.030876
a12886,0.030876
a09783,0.030876
a26568,0.030876
a13223,0.030876
a30723,0.030876
a30959,0.030876
a07765,0.030876
a00035,0.030876
a11876,0.030876
a29665,0.030876
a22535,0.030876
a22159,0.030876
a30444,0.030876
a06670,0.030876
a30236,0.030876
a02874,0.030876
a26927,0.030876
a10266,0.030876
a27194,0.030876
a07412,0.030876
a13635,0.030876
a29469,0.030876
a23883,0.030876
a30577,0.030876
a29281,0.030876
a12571,0.030876
a03773,0.030876
a27731,0.030876
a18599,0.030876
a24060,0.030876
a30952,0.030876
a02873,0.030876
a15952,0.030876
a09957,0.030876
a17222,0.030876
a26110,0.030876
a23624,0.030876
a06267,0.030876
a13402,0.030876
a10369,0.030876
a11539,0.030876
a11467,0.030876
a22074,0.030876
a20564,0.030876
a18492,0.030876
a18128,0.030876
a12343,0.030876
a18203,0.030876
a04103,0.030876
a08045,0.030876
a18683,0.030876
a20794,0.030876
a09013,0.030876
a26367,0.030876
a20388,0.030876
a07679,0.030876
a06754,0.030876
a06801,0.030876
a16260,0.030876
a21012,0.030876
a23102,0.030876
a06046,0.030876
a22675,0.030876
a22449,0.030876
a06217,0.030876
a11785,0.030876
a10652,0.030876
a03389,0.030876
a09329,0.030876
a15359,0.030876
a23980,0.030876
a29993,0.030876
a23437,0.030876
a16934,0.030876
a11611,0.030876
a03078,0.030876
a27526,0.030876
a03441,0.030876
a05090,0.030876
a17074,0.030876
a14408,0.030876
a15999,0.030876
a13851,0.030876
a00382,0.030876
a28660,0.030876
a25231,0.030876
a05195,0.030876
a27095,0.030876
a11537,0.030876
a29625,0.030876
a28221,0.030876
a14711,0.030876
a26903,0.030876
a02776,0.030876
a25125,0.030876
a05129,0.030876
a18040,0.030876
a23780,0.030876
a27930,0.030876
a03474,0.030876
a18456,0.030876
a24879,0.030876
a11943,0.030876
a29558,0.030876
a02306,0.030876
a27024,0.030876
a24056,0.030876
a24623,0.030876
a27146,0.030876
a10897,0.030876
a03618,0.030876
a12881,0.030876
a28182,0.030876
a04982,0.030876
a03197,0.030876
a20476,0.030876
a04708,0.030876
a22462,0.030876
a03782,0.030876
a06390,0.030876
a27433,0.030876
a04355,0.030876
a15695,0.030876
a27972,0.030876
a20479,0.030876
a28691,0.030876
a29506,0.030876
a15012,0.030876
a29976,0.030876
a27598,0.030876
a13170,0.030876
a16122,0.030876
a10456,0.030876
a02393,0.030876
a05749,0.030876
a28509,0.030876
a01232,0.030876
a22183,0.030876
a29760,0.030876
a18767,0.030876
a06265,0.030876
a27671,0.030876
a18594,0.030876
a29297,0.030876
a20931,0.030876
a19524,0.030876
a16334,0.030876
a01460,0.030876
a01054,0.030876
a12346,0.030876
a09103,0.030876
a26972,0.030876
a17088,0.030876
a09740,0.030876
a25936,0.030876
a13450,0.030876
a01152,0.030876
a23443,0.030876
a12426,0.030876
a30380,0.030876
a24136,0.030876
a10596,0.030876
a21078,0.030876
a02195,0.030876
a16158,0.030876
a18499,0.030876
a23756,0.030876
a01253,0.030876
a15565,0.030876
a06042,0.030876
a25722,0.030876
a25362,0.030876
a20222,0.030876
a20910,0.030876
a09337,0.030876
a02330,0.030876
a31061,0.030876
a25888,0.030876
a05134,0.030876
a01013,0.030876
a30402,0.030876
a28158,0.030876
a27728,0.030876
a04180,0.030876
a26221,0.030876
a30452,0.030876
a11518,0.030876
a24154,0.030876
a09843,0.030876
a13161,0.030876
a06294,0.030876
a01725,0.030876
a11739,0.030876
a22840,0.030876
a19098,0.030876
a27451,0.030876
a12105,0.030876
a15813,0.030876
a29778,0.030876
a10360,0.030876
a20888,0.030876
a19957,0.030876
a06130,0.030876
a28647,0.030876
a00872,0.030876
a12406,0.030876
a18679,0.030876
a08538,0.030876
a16054,0.030876
a16523,0.030876
a03683,0.030876
a30859,0.030876
a03980,0.030876
a05093,0.030876
a24008,0.030876
a29161,0.030876
a09566,0.030876
a16209,0.030876
a09708,0.030876
a26935,0.030876
a28187,0.030876
a06669,0.030876
a17404,0.030876
a22030,0.030876
a09232,0.030876
a17908,0.030876
a10471,0.030876
a15929,0.030876
a29349,0.030876
a04271,0.030876
a09757,0.030876
a27244,0.030876
a26614,0.030876
a30042,0.030876
a26020,0.030876
a24027,0.030876
a17174,0.030876
a31117,0.030876
a04515,0.030876
a03241,0.030876
a01111,0.030876
a20517,0.030876
a00729,0.030876
a00627,0.030876
a16024,0.030876
a20459,0.030876
a21327,0.030876
a24458,0.030876
a15893,0.030876
a11241,0.030876
a22328,0.030876
a04284,0.030876
a08335,0.030876
a13071,0.030876
a23455,0.030876
a09260,0.030876
a17396,0.030876
a21624,0.030876
a30771,0.030876
a19535,0.030876
a16473,0.030876
a19877,0.030876
a31316,0.030876
a11582,0.030876
a12788,0.030876
a21876,0.030876
a07552,0.030876
a14550,0.030876
a03651,0.030876
a23773,0.030876
a00551,0.030876
a12133,0.030876
a16847,0.030876
a09838,0.030876
a10356,0.030876
a14327,0.030876
a30155,0.030876
a16066,0.030876
a12050,0.030876
a01371,0.030876
a11441,0.030876
a26625,0.030876
a04286,0.030876
a11897,0.030876
a05598,0.030876
a06109,0.030876
a29307,0.030876
a09077,0.030876
a17283,0.030876
a27872,0.030876
a03920,0.030876
a17441,0.030876
a22110,0.030876
a27840,0.030876
a26073,0.030876
a10927,0.030876
a11587,0.030876
a18054,0.030876
a04969,0.030876
a10051,0.030876
a00482,0.030876
a04592,0.030876
a11349,0.030876
a08368,0.030876
a26193,0.030876
a05017,0.030876
a28537,0.030876
a28165,0.030876
a29589,0.030876
a04283,0.030876
a24424,0.030876
a20728,0.030876
a06171,0.030876
a00643,0.030876
a18254,0.030876
a19196,0.030876
a29386,0.030876
a27650,0.030876
a10604,0.030876
a05742,0.030876
a21490,0.030876
a27911,0.030876
a13620,0.030876
a28106,0.030876
a12167,0.030876
a14368,0.030876
a10904,0.030876
a23660,0.030876
a28505,0.030876
a13296,0.030876
a13681,0.030876
a20125,0.030876
a18811,0.030876
a28198,0.030876
a03504,0.030876
a12254,0.030876
a27925,0.030876
a05624,0.030876
a11025,0.030876
a21738,0.030876
a15627,0.030876
a16120,0.030876
a27089,0.030876
a08926,0.030876
a26054,0.030876
a21943,0.030876
a23564,0.030876
a21625,0.030876
a01217,0.030876
a22642,0.030876
a04086,0.030876
a11508,0.030876
a30254,0.030876
a30685,0.030876
a17277,0.030876
a02949,0.030876
a15778,0.030876
a00346,0.030876
a16633,0.030876
a29678,0.030876
a20649,0.030876
a12529,0.030876
a26131,0.030876
a11685,0.030876
a15515,0.030876
a15652,0.030876
a05939,0.030876
a12991,0.030876
a20055,0.030876
a18997,0.030876
a26701,0.030876
a12883,0.030876
a11407,0.030876
a03190,0.030876
a09877,0.030876
a10933,0.030876
a07481,0.030876
a09003,0.030876
a29933,0.030876
a28666,0.030876
a29449,0.030876
a31369,0.030876
a00148,0.030876
a27895,0.030876
a06272,0.030876
a03271,0.030876
a03788,0.030876
a09177,0.030876
a24383,0.030876
a16641,0.030876
a31309,0.030876
a19087,0.030876
a30470,0.030876
a24186,0.030876
a31133,0.030876
a05857,0.030876
a23791,0.030876
a23794,0.030876
a16619,0.030876
a11216,0.030876
a17378,0.030876
a05082,0.030876
a20523,0.030876
a29464,0.030876
a21875,0.030876
a24792,0.030876
a16816,0.030876
a27224,0.030876
a04416,0.030876
a24091,0.030876
a03646,0.030876
a13090,0.030876
a25270,0.030876
a31200,0.030876
a10500,0.030876
a03146,0.030876
a20926,0.030876
a02599,0.030876
a19920,0.030876
a13254,0.030876
a04443,0.030876
a13482,0.030876
a14800,0.030876
a23456,0.030876
a07471,0.030876
a09722,0.030876
a06222,0.030876
a07161,0.030876
a10982,0.030876
a17275,0.030876
a00536,0.030876
a29723,0.030876
a22207,0.030876
a10105,0.030876
a17507,0.030876
a03986,0.030876
a14012,0.030876
a05641,0.030876
a13004,0.030876
a09291,0.030876
a05817,0.030876
a25413,0.030876
a21105,0.030876
a18643,0.030876
a23084,0.030876
a22282,0.030876
a14852,0.030876
a02506,0.030876
a11549,0.030876
a03283,0.030876
a10916,0.030876
a21772,0.030876
a05373,0.030876
a12820,0.030876
a00147,0.030876
a24714,0.030876
a15288,0.030876
a12112,0.030876
a09229,0.030876
a24293,0.030876
a03369,0.030876
a11595,0.030876
a29845,0.030876
a07788,0.030876
a11786,0.030876
a03550,0.030876
a14899,0.030876
a09820,0.030876
a09785,0.030876
a22084,0.030876
a30098,0.030876
a14811,0.030876
a01346,0.030876
a19759,0.030876
a01038,0.030876
a14411,0.030876
a00744,0.030876
a01818,0.030876
a09938,0.030876
a04691,0.030876
a23877,0.030876
a00086,0.030876
a28672,0.030876
a18989,0.030876
a27528,0.030876
a03717,0.030876
a29713,0.030876
a28337,0.030876
a11154,0.030876
a29056,0.030876
a21623,0.030876
a20133,0.030876
a03654,0.030876
a01938,0.030876
a27476,0.030876
a21739,0.030876
a26566,0.030876
a28662,0.030876
a22127,0.030876
a22587,0.030876
a08074,0.030876
a31337,0.030876
a10573,0.030876
a29940,0.030876
a08687,0.030876
a10296,0.030876
a18029,0.030876
a06439,0.030876
a25181,0.030876
a15408,0.030876
a17938,0.030876
a05397,0.030876
a29224,0.030876
a12741,0.030876
a29608,0.030876
a19195,0.030876
a04702,0.030876
a13382,0.030876
a01787,0.030876
a14649,0.030876
a15199,0.030876
a11700,0.030876
a15647,0.030876
a19462,0.030876
a03570,0.030876
a26201,0.030876
a00094,0.030876
a00215,0.030876
a10124,0.030876
a08072,0.030876
a23744,0.030876
a11643,0.030876
a09114,0.030876
a25294,0.030876
a16623,0.030876
a14891,0.030876
a10769,0.030876
a08329,0.030876
a11846,0.030876
a06769,0.030876
a19785,0.030876
a09969,0.030876
a08636,0.030876
a28478,0.030876
a22182,0.030876
a07324,0.030876
a08006,0.030876
a06509,0.030876
a23746,0.030876
a13698,0.030876
a26088,0.030876
a07501,0.030876
a13621,0.030876
a29736,0.030876
a05106,0.030876
a09955,0.030876
a24994,0.030876
a17232,0.030876
a09233,0.030876
a25223,0.030876
a12311,0.030876
a02729,0.030876
a02549,0.030876
a27325,0.030876
a01699,0.030876
a20716,0.030876
a24127,0.030876
a27064,0.030876
a30536,0.030876
a08407,0.030876
a28482,0.030876
a19911,0.030876
a29474,0.030876
a28582,0.030876
a29028,0.030876
a04602,0.030876
a21276,0.030876
a22273,0.030876
a04181,0.030876
a28201,0.030876
a00288,0.030876
a20240,0.030876
a24046,0.030876
a13615,0.030876
a06149,0.030876
a18246,0.030876
a06347,0.030876
a03669,0.030876
a29358,0.030876
a19001,0.030876
a05963,0.030876
a22122,0.030876
a12834,0.030876
a06986,0.030876
a08622,0.030876
a11917,0.030876
a03029,0.030876
a11048,0.030876
a20829,0.030876
a21494,0.030876
a21393,0.030876
a22017,0.030876
a03415,0.030876
a25115,0.030876
a28338,0.030876
a30126,0.030876
a21325,0.030876
a07847,0.030876
a22152,0.030876
a10509,0.030876
a11741,0.030876
a29677,0.030876
a01032,0.030876
